Carex_elongata|||spm00005950|Elongatae
Carex_elongata|||spm00005952|Elongatae
Carex_elongata|||spm00005946|Elongatae
Carex_elongata|||spm00005953|Elongatae
Carex_elongata|||spm00005949|Elongatae
Carex_elongata|||spm00005947|Elongatae
Carex_elongata|||spm00005948|Elongatae
Carex_elongata|STA_812|FIN|spm00005379|Elongatae
Carex_peucophila||ECU|spm00000595|Ovales
Carex_appressa|STA_777|NZS|spm00005389|Heleoglochin
Carex_appressa||NSW|spm00002189|Heleoglochin
Carex_appressa|appressa_1739|TAS|spm00002245|Heleoglochin
Carex_incomitata|incomitata_1789|NSW|spm00002446|Heleoglochin
Carex_appressa||NSW|spm00002190|Heleoglochin
Carex_appressa|appressa_tas1731||spm00002246|Heleoglochin
Carex_appropinquata|STA_778|BLT|spm00005390|Heleoglochin
Carex_vulpinaris||AFG|spm00003473|Phaestoglochin
Carex_leptopoda||MAN|spm00005275|Deweyanae
Carex_leptopoda|STA_831|JAP|spm00005370|Deweyanae
Carex_leptopoda|B796|BRC|spm00001399|Deweyanae
Carex_bolanderi|B811|CAL|spm00001414|Deweyanae
Carex_bolanderi|||spm00005260|Deweyanae
Carex_bolanderi|bolanderi_3199|CAL|spm00002277|Deweyanae
Carex_leptopoda|C_leptopoda_MTMG.306||spm00005939|Deweyanae
Carex_infirminervia||CAL|spm00005271|Deweyanae
Carex_infirminervia||CAL|spm00005269|Deweyanae
Carex_infirminervia|B795|CAL|spm00001398|Deweyanae
Carex_infirminervia|infirminervia_3193|CAL|spm00002448|Deweyanae
Carex_senanensis|STA_863|MAN|spm00005371|Deweyanae
Carex_bromoides||NWY|spm00005264|Deweyanae
Carex_bromoides|||spm00005262|Deweyanae
Carex_bromoides|Carex_STARR_3||FASTA.LABEL.NO.SPECIMEN.MATCH|Deweyanae
Carex_bromoides||NCA|spm00005265|Deweyanae
Carex_deweyana|STA_186|ABT|spm00005154|Deweyanae
Carex_deweyana|deweyana_3162|WIS|spm00002359|Deweyanae
Carex_deweyana|deweyana_147||spm00002357|Deweyanae
Carex_deweyana_var._deweyana|B421|MAN|spm00001039|Deweyanae
Carex_tincta|tincta_3734|MAI|spm00002712|Ovales
Carex_tincta|tincta_10919|MAI|spm00002711|Ovales
Carex_tenera_var._tenera|B1143|MAN|spm00001750|Ovales
Carex_shinnersii|B618|TEN|spm00001225|Ovales
Carex_missouriensis|missouriensis_4883A|ILL|spm00002512|Ovales
Carex_silicea|silicea_Reznicek|MAI|spm00002645|Ovales
Carex_muskingumensis|B509|MIC|spm00001115|Ovales
Carex_normalis|B451|ALA|spm00001059|Ovales
Carex_festucacea|festucacea_4699|INI|spm00002401|Ovales
Carex_bicknellii|B126|INI|spm00000744|Ovales
Carex_merritt_fernaldii|B443|MAN|spm00001051|Ovales
Carex_oronensis|B1291|MAI|spm00001898|Ovales
Carex_brevior|B1216|BRC|spm00001823|Ovales
Carex_brevior|brevior_3126|WIS|spm00002280|Ovales
Carex_hyalina|B294|MSI|spm00000912|Ovales
Carex_molesta|B463|DEL|spm00001070|Ovales
Carex_reniformis|B581|GEO|spm00001187|Ovales
Carex_shinnersii|shinnersii_10367|TEX|spm00002637|Ovales
Carex_tetrastachya|tetrastachya_10344|TEX|spm00002708|Ovales
Carex_opaca|B527|OKL|spm00001133|Ovales
Carex_cristatella|cristatella_3152|ILL|spm00002330|Ovales
Carex_cristatella|B182|KTY|spm00000800|Ovales
Carex_crawfordii|B170|NWY|spm00000788|Ovales
Carex_crawfordii||ILL|spm00002161|Ovales
Carex_projecta|projecta_3170|WIS|spm00002600|Ovales
Carex_bebbii|B127|MAN|spm00000745|Ovales
Carex_cumulata|B253|ILL|spm00000871|Ovales
Carex_molesta|molesta_12209|MSI|spm00002513|Ovales
Carex_molestiformis|molestiformis_4817A|GEO|spm00002518|Ovales
Carex_leporina|leporina_3346|ITA|spm00002474|Ovales
Carex_vexans|vexans_2379|FLA|spm00002733|Ovales
Carex_vexans|B761|FLA|spm00001366|Ovales
Carex_longii||MSX|spm00000278|Ovales
Carex_balfourii||REU|spm00002199|Ammoglochin
Carex_suberecta|Carex_STARR_14||FASTA.LABEL.NO.SPECIMEN.MATCH|Ovales
Carex_longii|B383|ARK|spm00001001|Ovales
Carex_balfourii||REU|spm00000528|Ammoglochin
Carex_balfourii||REU|spm00002198|Ammoglochin
Carex_longii||MXT|spm00000279|Ovales
Carex_alata|alata_4740|INI|spm00002230|Ovales
Carex_crawfordii|crawfordii_3159|WIS|spm00002329|Ovales
Carex_albolutescens|albolutescens_4732|INI|spm00002232|Ovales
Carex_albolutescens|STA_774|KTY|spm00005404|Ovales
Carex_suberecta|suberecta_598|WIS|spm00002689|Ovales
Carex_scoparia_aff_New_Mexico||NWM|spm00000276|Ovales
Carex_suberecta|B953|ARK|spm00001559|Ovales
Carex_scoparia_var._scoparia|scoparia_3135|WIS|spm00002633|Ovales
Carex_straminea|straminea_4738|INI|spm00002682|Ovales
Carex_hormathodes|STA_820|DEL|spm00005405|Ovales
Carex_hormathodes|B1508|NSC|spm00002114|Ovales
Carex_interjecta|interjecta_15398|MXC|spm00002454|Ovales
Carex_hormathodes|hormathodes_Reznicek|MAI|spm00002440|Ovales
Carex_ozarkana|ozarkana_9357|ARK|spm00002557|Ovales
Carex_unilateralis|B985|WAS|spm00001592|Ovales
Carex_subfusca||ARI|spm00000308|Ovales
Carex_subfusca||ARI|spm00000311|Ovales
Carex_athrostachya|athrostachya_794|CAL|spm00002259|Ovales
Carex_unilateralis|unilateralis_15637|ORE|spm00002725|Ovales
Carex_leporinella|leporinella_15857|IDA|spm00002477|Ovales
Carex_leporinella|B1006|WAS|spm00001613|Ovales
Carex_sychnocephala|B1293|ONT|spm00001900|Ovales
Carex_sychnocephala||MAN|spm00005366|Ovales
Carex_petasata|petasata_14950|ORE|spm00002572|Ovales
Carex_tahoensis|B1068|ORE|spm00001675|Ovales
Carex_petasata|B586|UTA|spm00001192|Ovales
Carex_xerantica|xenantica_17732|ONT|spm00002747|Ovales
Carex_xerantica|B1306|ONT|spm00001913|Ovales
Carex_tahoensis|tahoensis_879|CAL|spm00002697|Ovales
Carex_adusta|B1466|ABT|spm00002072|Ovales
Carex_adusta|adusta_10922|MAI|spm00002225|Ovales
Carex_mariposana|mariposana_16|CAL|spm00002499|Ovales
Carex_subfusca|B1261|CAL|spm00001868|Ovales
Carex_stenoptila|B676|UTA|spm00001282|Ovales
Carex_macloviana|pyrophila_sn1980|KAM|spm00002608|Ovales
Carex_pachystachya|STA_845|BRC|spm00005407|Ovales
Carex_abrupta|B520|BRC|spm00001126|Ovales
Carex_stenoptila|stenopstla_1848|UTA|spm00002675|Ovales
Carex_macloviana|||spm00002162|Ovales
Carex_macloviana|||spm00003222|Ovales
Carex_macloviana|||spm00002163|Ovales
Carex_macloviana|||spm00002164|Ovales
Carex_macloviana|||spm00002168|Ovales
Carex_macloviana|B1028|ARK|spm00001635|Ovales
Carex_harfordii|B347|CAL|spm00000965|Ovales
Carex_harfordii|harfordii_309|CAL|spm00002430|Ovales
Carex_subbracteata|subbracteata_24641|WAS|spm00002686|Ovales
Carex_preslii|B568|ORE|spm00001174|Ovales
Carex_pachystachya|||spm00002169|Ovales
Carex_pachystachya|pachystachya_21180|UTA|spm00002559|Ovales
Carex_subbracteata|B1348|CAL|spm00001955|Ovales
Carex_gracilior|gracilior_363|CAL|spm00002422|Ovales
Carex_pachystachya|B1257|ARK|spm00001864|Ovales
Carex_pachystachya|||spm00002165|Ovales
Carex_tahoensis|tahoensis_1013|COL|spm00002696|Ovales
Carex_proposita|B1334|CAL|spm00001941|Ovales
Carex_phaeocephala|phaeocephala_24671|WAS|spm00002580|Ovales
Carex_leporinella|leporinella_815|CAL|spm00002478|Ovales
Carex_praticola|praticola_15169|ORE|spm00002595|Ovales
Carex_davyi|B856|CAL|spm00001459|Ovales
Carex_argyrantha|B116|MRY|spm00000734|Ovales
Carex_foenea|foenea_3171|WIS|spm00002409|Ovales
Carex_iljinii|iljinii_1964|BRY|spm00002443|Ammoglochin
Carex_orizabae|orizabae_36822|MXC|spm00002547|Ovales
Carex_orizabae||MXC|spm00000283|Ovales
Carex_stenoptila|stenoptila_1067|COL|spm00002676|Ovales
Carex_lagunensis|lagunensis_4482|MXE|spm00002467|Ovales
Carex_macloviana|macloviana_1008|COL|spm00002492|Ovales
Carex_ebenea|B1263|ARI|spm00001870|Ovales
Carex_microptera|microptera_1024|COL|spm00002506|Ovales
Carex_subfusca||ARI|spm00000309|Ovales
Carex_microptera||ARI|spm00000314|Ovales
Carex_arapahoensis|B1118|COL|spm00001725|Ovales
Carex_pachystachya|||spm00002167|Ovales
Carex_pachystachya|||spm00002166|Ovales
Carex_microptera|B1273|COL|spm00001880|Ovales
Carex_microptera||ARI|spm00000313|Ovales
Carex_microptera_Pinaleno|pinaleno_2138|ARI|spm00002582|Ovales
Carex_microptera||ARI|spm00000319|Ovales
Carex_microptera||ARI|spm00000318|Ovales
Carex_microptera||ARI|spm00000316|Ovales
Carex_arapahoensis|arapahoensis_1659|COL|spm00002251|Ovales
Carex_microptera|microptera_1681|COL|spm00002507|Ovales
Carex_microptera|B316|NEV|spm00000934|Ovales
Carex_egglestonii|egglestonii_1053|COL|spm00002394|Ovales
Carex_egglestonii|B1095|CAL|spm00001702|Ovales
Carex_wootonii|wootonii_Reznicek|MXE|spm00002746|Ovales
Carex_peucophila|peucophila_33020|MXC|spm00002576|Ovales
Carex_wootonii|B1206|ARI|spm00001813|Ovales
Carex_specifica|B686|CAL|spm00001292|Ovales
Carex_multicostata|multicostata_714|CAL|spm00002523|Ovales
Carex_straminiformis|straminiformis_18|CAL|spm00002684|Ovales
Carex_specifica|specifica_3200|CAL|spm00002670|Ovales
Carex_subfusca|subfusca_833|NEV|spm00002692|Ovales
Carex_mariposana|B1277|ARI|spm00001884|Ovales
Carex_feta|feta_3185|CAL|spm00002403|Ovales
Carex_integra|B359|CAL|spm00000977|Ovales
Carex_fracta|fracta_3188|CAL|spm00002411|Ovales
Carex_fracta|B278|CAL|spm00000896|Ovales
Carex_fracta|Carex_STARR_7||FASTA.LABEL.NO.SPECIMEN.MATCH|Ovales
Carex_microptera||ARI|spm00000315|Ovales
Carex_subfusca||ARI|spm00000307|Ovales
Carex_subfusca||ARI|spm00000310|Ovales
Carex_microptera||ARI|spm00000317|Ovales
Carex_straminiformis|B660|UTA|spm00001266|Ovales
Carex_preslii|preslii_24658B|WAS|spm00002597|Ovales
Carex_teneriformis|teneraeformis_716|CAL|spm00002704|Ovales
Carex_pterocarpa|||spm00004425|Inversae
Carex_hebes|hebes_2329|NSW|spm00002434|Inversae
Carex_triangularis|triangularis_23200|USA?|spm00002715|Multiflorae
Carex_triangularis|B739|TEX|spm00001344|Multiflorae
Carex_fissa_var._fissa|B262|TEX|spm00000880|Multiflorae
Carex_annectens|annectens_3123|WIS|spm00002239|Multiflorae
Carex_triangularis|STA_877|ARK|spm00005402|Multiflorae
Carex_fissa|fissa_7461|MRY|spm00002406|Multiflorae
Carex_annectens|B112|ALA|spm00000730|Multiflorae
Carex_fissa|STA_815|FLA|spm00005400|Multiflorae
Carex_vulpinoidea|vulpinoidea_13345|WIS|spm00002737|Multiflorae
Carex_vulpinoidea|B746|CAL|spm00001351|Multiflorae
Carex_densa|B1062|ORE|spm00001669|Multiflorae
Carex_densa|densa_3183|CAL|spm00002356|Multiflorae
Carex_alopecoidea|alopecoidea_3138|WIS|spm00002236|Vulpinae
Carex_alopecoidea|B1121|ILL|spm00001728|Vulpinae
Carex_conjuncta|STA_795|KTY|spm00005439|Vulpinae
Carex_cephaloidea|B186|MAI|spm00000804|Phaestoglochin
Carex_austrina|B172|MRY|spm00000790|Phaestoglochin
Carex_sparganioides|B683|DEL|spm00001289|Phaestoglochin
Carex_conjuncta|conjuncta_4684|INI|spm00002317|Vulpinae
Carex_sparganioides|sparganioides_3120|ILL|spm00002669|Phaestoglochin
Carex_aggregata|aggregata_3150|ILL|spm00002227|Phaestoglochin
Carex_cephaloidea|cephaloidea_3||spm00002302|Phaestoglochin
Carex_aggregata|STA_772|KTY|spm00005252|Phaestoglochin
Carex_gravida|gravida_2214|NEB|spm00002426|Phaestoglochin
Carex_gravida|B352|TEN|spm00000970|Phaestoglochin
Carex_mesochorea|STA_837|KTY|spm00005411|Phaestoglochin
Carex_mesochorea|mesochorea_Reznicek|MIC|spm00002505|Phaestoglochin
Carex_mesochorea|B491|ALA|spm00001097|Phaestoglochin
Carex_perdentata|perdentata_10111|TEX|spm00002570|Phaestoglochin
Carex_cephalophora|STA_790|KTY|spm00005408|Phaestoglochin
Carex_perdentata|B585|TEX|spm00001191|Phaestoglochin
Carex_leavenworthii|STA_830|KTY|spm00005410|Phaestoglochin
Carex_marianensis|STA_835|MXE|spm00005401|Multiflorae
Carex_marianensis||MXE|spm00000280|Multiflorae
Carex_cephalophora|cephalophora_3114|ILL|spm00002304|Phaestoglochin
Carex_muehlenbergii_var._enervis|B1359|ARK|spm00001966|Phaestoglochin
Carex_leavenworthii|leavenworthii_3119|ILL|spm00002470|Phaestoglochin
Carex_muehlenbergii|muehlenbergii_3143|WIS|spm00002520|Phaestoglochin
Carex_xalapensis|STA_885|MXE|spm00005424|Phaestoglochin
Carex_xalapensis||MXE|spm00000305|Phaestoglochin
Carex_xalapensis||MXC|spm00000304|Phaestoglochin
Carex_oklahomensis|oklahomensis_4829A|GEO|spm00002542|Vulpinae
Carex_oklahomensis|B505|ARK|spm00001111|Vulpinae
Carex_oklahomensis|STA_844|DEL|spm00005442|Vulpinae
Carex_alma|B085|CAL|spm00000703|Multiflorae
Carex_alma|alma_8629|CAL|spm00002234|Multiflorae
Carex_occidentalis|B1526|CAL|spm00002132|Phaestoglochin
Carex_pansa|STA_848|ORE|spm00005377|Divisae
Carex_praegracilis|STA_854|MIC|spm00005378|Divisae
Carex_pansa|pansa_15612|ORE|spm00002568|Divisae
Carex_praegracilis|B551|CAL|spm00001157|Divisae
Carex_agrostoides||MXE|spm00000263|Ovales
Carex_chihuahuensis||MXN|spm00005399|Multiflorae
Carex_chihuahuensis||MXN|spm00000265|Multiflorae
Carex_chihuahuensis|B1205|ARI|spm00001812|Multiflorae
Carex_chihuahuensis|chihuahuensis_949|ARI|spm00002308|Multiflorae
Carex_diandra|diandra_2947||spm00002363|Heleoglochin
Carex_diandra|B222|CAL|spm00000840|Heleoglochin
Carex_diandra|diandra_1608||spm00002362|Heleoglochin
Carex_prairea|STA_855|OHI|spm00005394|Heleoglochin
Carex_cusickii|STA_798|ORE|spm00005391|Heleoglochin
Carex_cusickii|B1397|BRC|spm00002004|Heleoglochin
Carex_cusickii|cusickii_3197|CAL|spm00002347|Heleoglochin
Carex_simulata|simulata_3198|CAL|spm00002646|Divisae
Carex_simulata|B678|CAL|spm00001284|Divisae
Carex_decomposita|B218|DEL|spm00000836|Heleoglochin
Carex_decomposita|decomposita_9313|DEL|spm00002354|Heleoglochin
Carex_neurophora|neurophora_15867|WAS|spm00002535|Vulpinae
Carex_neurophora|B1008|WAS|spm00001615|Vulpinae
Carex_neurophora|STA_841||spm00005258|Vulpinae
Carex_vernacula|STA_882|CAL|spm00005382|Foetidae
Carex_vernacula|B1106|COL|spm00001713|Foetidae
Carex_vernacula|vernacula_1063|COL|spm00002729|Foetidae
Carex_jonesii|B1003|WAS|spm00001610|Vulpinae
Carex_jonesii|jonesii_1074|CAL|spm00002456|Vulpinae
Carex_jonesii|STA_825|WYO|spm00005440|Vulpinae
Carex_lycurus||MLW|spm00000206|Stenorhynchae
Carex_lycurus||TAN|spm00000207|Stenorhynchae
Carex_lycurus|Carex_MOR_914||spm00004707|Stenorhynchae
Carex_leptosaccus_x_lycurus||KEN|spm00000202|Stenorhynchae
Carex_lycurus||KEN|spm00000205|Stenorhynchae
Carex_leptosaccus||UGA|spm00000201|Stenorhynchae
Carex_conferta||ETH|spm00000184|Stenorhynchae
Carex_crus_corvi|B204|FLA|spm00000822|Vulpinae
Carex_crus_corvi|cruscorvi_3149|ILL|spm00002332|Vulpinae
Carex_nervina|B1233|CAL|spm00001840|Vulpinae
Carex_nervina|nervina_3195|CAL|spm00002532|Vulpinae
Carex_gayana||CLS|spm00000573|Divisae
Carex_bromoides|STA_785|MRY|spm00005368|Deweyanae
Carex_bromoides|bromoides_144||spm00002283|Deweyanae
Carex_bromoides|bromoides_SN|WIS|spm00002286|Deweyanae
Carex_bromoides|STA_786|ALA|spm00005367|Deweyanae
Carex_bromoides|bromoides_3157|WIS|spm00002284|Deweyanae
Carex_rosea|rosea_514|WIS|spm00002626|Phaestoglochin
Carex_radiata|radiata_162|WIS|spm00002609|Phaestoglochin
Carex_rosea|B607|MAI|spm00001214|Phaestoglochin
Carex_socialis|socialis_15176|MSI|spm00002647|Phaestoglochin
Carex_appalachica|appalachica_4808|NCA|spm00002243|Phaestoglochin
Carex_radiata|STA_856|PEN|spm00005414|Phaestoglochin
Carex_socialis|STA_867|ALA|spm00005416|Phaestoglochin
Carex_appalachica|B103|MAS|spm00000721|Phaestoglochin
Carex_retroflexa|retroflexa_Reznicek|MIC|spm00002619|Phaestoglochin
Carex_texensis|B1073|CAL|spm00001680|Phaestoglochin
Carex_texensis|STA_876|KTY|spm00005420|Phaestoglochin
Carex_texensis||TEN|spm00005419|Phaestoglochin
Carex_sororia|STA_868|PAR|spm00005362|Bracteosae
Carex_bonariensis|STA_783|BOL|spm00005361|Bracteosae
Carex_arkansana|B119|ILL|spm00000737|Phaestoglochin
Carex_vallicola|STA_880|MON|spm00005422|Phaestoglochin
Carex_vallicola|B1379|BRC|spm00001986|Phaestoglochin
Carex_vallicola|STA_881|UTA|spm00005423|Phaestoglochin
Carex_bonariensis||PAR|spm00000367|Bracteosae
Carex_perglobosa|B1196|COL|spm00001803|Foetidae
Carex_perglobosa|perglobosa_13353|COL|spm00002571|Foetidae
Carex_douglasii|douglasii_35378|MNT|spm00002384|Divisae
Carex_douglasii|STA_807|COL|spm00005243|Divisae
Carex_macrocephala|B831|ARK|spm00001434|Macrocephalae
Carex_macrocephala|macrocephala_12990|ORE|spm00002494|Macrocephalae
Carex_kobomugi|B361|VRG|spm00000979|Macrocephalae
Carex_neurocarpa|neurocarpa_2736|JAP|spm00002534|Phleoideae
Carex_laevissima|STA_828|PRM|spm00005425|Phleoideae
Carex_laevissima|laevissima_05222001|KOR|spm00002465|Phleoideae
Carex_nubigena|nubigena_311|CHC|spm00002538|Phleoideae
Carex_fluviatilis|fluviatilis_321|CHC|spm00002407|Phleoideae
Carex_nubigena|pleiseongyna_68305|CHS|spm00002587|Phleoideae
Carex_nubigena||CHC|spm00003362|Phleoideae
Carex_potosina|STA_851|MXE|spm00005430|Potosinae
Carex_potosina|potosina_sn|MXE|spm00002588|Potosinae
Carex_occidentalis|STA_843|COL|spm00005413|Phaestoglochin
Carex_occidentalis||MXC|spm00000282|Phaestoglochin
Carex_hoodii|STA_818|ABT|spm00005253|Phaestoglochin
Carex_occidentalis|occidentalis_BN|NWM|spm00002541|Phaestoglochin
Carex_tumulicola|B733|CAL|spm00001338|Phaestoglochin
Carex_tumulicola|STA_879|ORE|spm00005421|Phaestoglochin
Carex_tumulicola|tumulicola_1083|CAL|spm00002723|Phaestoglochin
Carex_hoodii|B1323|CAL|spm00001930|Phaestoglochin
Carex_hookeriana|hookerana_91731|MAN|spm00002438|Phaestoglochin
Carex_hookeriana|B1507|ABT|spm00002113|Phaestoglochin
Carex_accrescens||KOR|spm00000018|Ammoglochin
Carex_sartwellii|STA_862|MAN|spm00005396|Holarrhenae
Carex_sartwellii|sartwellii_515|WIS|spm00002630|Holarrhenae
Carex_pycnostachys||AFG|spm00003389|Holarrhenae
Carex_curaica|curaica_sn|TVA|spm00002340|Holarrhenae
Carex_maritima||ICE|spm00003282|Foetidae
Carex_maritima|||spm00003217|Foetidae
Carex_maritima|STA_836|MAN|spm00005381|Foetidae
Carex_incurviformis|B1495|COL|spm00002101|Foetidae
Carex_incurviformis|incurviformis_22493|IDA/MNT|spm00002447|Foetidae
Carex_incurviformis|STA_822|COL|spm00005380|Foetidae
Carex_maritima||CL?|spm00003115|Foetidae
Carex_maritima|maritima_1048|YUK|spm00002500|Foetidae
Carex_siccata|STA_866|MAN|spm00005241|Ammoglochin
Carex_siccata|STA_865|MAN|spm00005360|Ammoglochin
Carex_siccata|B1464|ONT|spm00002070|Ammoglochin
Carex_physodes||IRN|spm00004433|Physodeae
Carex_subphysodes||AFG|spm00003477|Physodeae
Carex_physodes|STA_849|TZK|spm00005427|Physodeae
Carex_gibba|gibba_63|CHS|spm00002417|Gibbae
Carex_gibba|gibba_92|CHC|spm00002418|Gibbae
Carex_banksiana|STA_68|NZ?|spm00005085|Uncinia
Carex_dikei||MPE|spm00003482|Uncinia
Carex_austroflaccida|STA_21||spm00005091|Uncinia
Carex_firmula|STA_82|CLS|spm00005110|Uncinia
Carex_firmula|STA_17|ECU|spm00005111|Uncinia
Carex_subsacculata|STA_147|ECU|spm00005108|Uncinia
Carex_brevicaulis|STA_247|TDC|spm00005215|Uncinia
Carex_brevicaulis|STA_249|TDC|spm00005216|Uncinia
Carex_madida|STA_14|ECU|spm00005095|Uncinia
Carex_salticola||AGS|spm00000581|Uncinia
Carex_multifaria||CLC|spm00005101|Uncinia
Carex_hamata|STA_145|ECU|spm00005093|Uncinia
Carex_erinacea|STA_142|CLC|spm00005214|Uncinia
Carex_ecuadorensis|STA_148|ECU|spm00005088|Uncinia
Carex_meridensis||CL?|spm00003133|Uncinia
Carex_meridensis|STA_151|ECU|spm00005100|Uncinia
Carex_triangula||CL?|spm00003121|Uncinia
Carex_triangula||CLS|spm00005219|Uncinia
Carex_triangula||AGS|spm00005218|Uncinia
Carex_lechleriana||CL?|spm00003118|Uncinia
Carex_kingii|STA_80|CLS|spm00005221|Uncinia
Carex_geyeri|STA_185|MNT|spm00005152|Firmiculmes
Carex_geyeri|B324|ABT|spm00000942|Firmiculmes
Carex_multicaulis|B486|CAL|spm00001092|Firmiculmes
Carex_basiantha||GEO|spm00005334|Phyllostachyae
Carex_basiantha||RK|spm00005333|Phyllostachyae
Carex_basiantha||ALA|spm00005335|Phyllostachyae
Carex_jamesii||ALA|spm00005339|Phyllostachyae
Carex_jamesii||OKL|spm00005341|Phyllostachyae
Carex_jamesii|B010|ALA|spm00000630|Phyllostachyae
Carex_basiantha|B017|SCA|spm00000637|Phyllostachyae
Carex_timida||ARK|spm00005354|Phyllostachyae
Carex_timida|Carex_STARR_15||FASTA.LABEL.NO.SPECIMEN.MATCH|Phyllostachyae
Carex_juniperorum|B011|KTY|spm00000631|Phyllostachyae
Carex_juniperorum||OHI|spm00005343|Phyllostachyae
Carex_timida||ALA|spm00005353|Phyllostachyae
Carex_juniperorum||KTY|spm00005342|Phyllostachyae
Carex_timida|B005|ALA|spm00000625|Phyllostachyae
Carex_superata||GEO|spm00005351|Phyllostachyae
Carex_superata||FLA|spm00005350|Phyllostachyae
Carex_superata||GEO|spm00005352|Phyllostachyae
Carex_superata|B012|KTY|spm00000632|Phyllostachyae
Carex_basiantha|||spm00005160|Phyllostachyae
Carex_willdenowii|B003|KTY|spm00000624|Phyllostachyae
Carex_saximontana|B1120|COL|spm00001727|Phyllostachyae
Carex_saximontana||MAN|spm00005348|Phyllostachyae
Carex_backii||MIC|spm00005329|Phyllostachyae
Carex_backii|Carex_STARR_2||FASTA.LABEL.NO.SPECIMEN.MATCH|Phyllostachyae
Carex_saximontana|Carex_STARR_12||FASTA.LABEL.NO.SPECIMEN.MATCH|Phyllostachyae
Carex_backii||MAN|spm00005330|Phyllostachyae
Carex_saximontana||MAN|spm00005349|Phyllostachyae
Carex_backii||ONT|spm00005116|Phyllostachyae
Carex_backii|B1400|BRC|spm00002007|Phyllostachyae
Carex_cordillerana|B943|BRC|spm00001544|Phyllostachyae
Carex_cordillerana||UTA|spm00005234|Phyllostachyae
Carex_cordillerana||UTA|spm00005337|Phyllostachyae
Carex_cordillerana||BRC|spm00005338|Phyllostachyae
Carex_cordillerana||UTA|spm00005336|Phyllostachyae
Carex_willdenowii||KTY|spm00005356|Phyllostachyae
Carex_willdenowii||PEN|spm00005358|Phyllostachyae
Carex_latebracteata||OKL|spm00005346|Phyllostachyae
Carex_latebracteata||ARK|spm00005344|Phyllostachyae
Carex_latebracteata|Carex_STARR_9||FASTA.LABEL.NO.SPECIMEN.MATCH|Phyllostachyae
Carex_latebracteata|B779|ARK|spm00001383|Phyllostachyae
Carex_fraseriana||TEN|spm00005189|Cymophyllus
Carex_fraseriana|B334|MRY|spm00000952|Cymophyllus
Carex_fraseriana||TEN|spm00005190|Cymophyllus
Carex_curticeps|STA_2|EHM|spm00005191|Kobresia
Carex_pyrenaica||SPA|spm00000582|Dornera
Carex_pyrenaica||SPA|spm00003174|Dornera
Carex_pseudogammiei|K_loliacea_LJQ||spm00003639|Kobresia
Carex_nigricans|B1031|ARK|spm00001638|Dornera
Carex_micropoda|B1025|ARK|spm00001632|Dornera
Carex_leptalea||ABT|spm00005170|Leptocephalae
Carex_capitellata||TUR|spm00003459|Rarae
Carex_kirinensis||CHT|spm00003366|Rarae
Carex_pauciflora|STA_103|FRA|spm00005172|Leucoglochin
Carex_pauciflora|||spm00003227|Leucoglochin
Carex_pauciflora|STA_103|FRA|spm00005173|Leucoglochin
Carex_breweri|B969|WAS|spm00001576|Inflatae
Carex_engelmannii|B1525|BRC|spm00002131|Inflatae
Carex_breweri|||spm00005168|Inflatae
Carex_subnigricans|B1067|ORE|spm00001674|Inflatae
Carex_breweri||ORE|spm00004435|Inflatae
Carex_circinata|||spm00005165|Circinatae
Carex_circinata|B1370|ARK|spm00001977|Circinatae
Carex_peichuniana|K_inflata_LJQ||spm00003638|Kobresia
Carex_nardina||NUN|spm00005512|Nardinae
Carex_nardina||NUN|spm00005515|Nardinae
Carex_nardina||NUN|spm00005510|Nardinae
Carex_nardina||NUN|spm00005513|Nardinae
Carex_nardina||NUN|spm00005511|Nardinae
Carex_nardina|B909|QUE|spm00001510|Nardinae
Carex_nardina|||spm00003239|Nardinae
Carex_nardina|STA_839|MAN|spm00005403|Nardinae
Carex_filifolia_var._filifolia|B829|CAL|spm00001432|Filifoliae
Carex_filifolia_var._filifolia|B247|NEV|spm00000865|Filifoliae
Carex_nardina|STA_217|WYO|spm00005175|Nardinae
Carex_longissima||MXE|spm00000275|Filifoliae
Carex_planilomina||MXE|spm00000365|Schiedeanae
Carex_angustilepis||MXE|spm00000356|Schiedeanae
Carex_complexa||MXE|spm00000357|Schiedeanae
Carex_mesophila||MXE|spm00000364|Schiedeanae
Carex_perstricta||MXS|spm00000359|Schiedeanae
Carex_gypsophila||MXE|spm00000361|Schiedeanae
Carex_muriculata|B1203|NWM|spm00001810|Schiedeanae
Carex_muriculata||MXE|spm00000355|Schiedeanae
Carex_paneroi||MXS|spm00000363|Schiedeanae
Carex_stellata||MXE|spm00000360|Schiedeanae
Carex_schiedeana||MXG|spm00000354|Schiedeanae
Carex_monostachya_x_runssoroensis||KEN|spm00000214|Capituligerae
Carex_monostachya|12E1EMS12|KEN|spm00003751|Capituligerae
Carex_monostachya||KEN|spm00000211|Capituligerae
Carex_monostachya||KEN|spm00000212|Capituligerae
Carex_monostachya|STA_37|KEN|spm00005174|Capituligerae
Carex_runssoroensis||UGA|spm00000227|Capituligerae
Carex_monostachya||ETH|spm00000213|Capituligerae
Carex_runssoroensis||Kenya|spm00003184|Capituligerae
Carex_capitata|STA_789|MAN|spm00005363|Capituligerae
Carex_capitata|||spm00005163|Capituligerae
Carex_oreophila||TCS|spm00003471|Capituligerae
Carex_obtusata||MAN|spm00005176|Obtusatae
Carex_rupestris|STA_102|FRA|spm00005213|Petraeae
